x; y; z; voidRatio; porePressure;
   33.789;    27.211;     0.000; 0.3001696;    227231.75;
   33.211;    26.789;     0.000; 0.3002426;    232892.88;
   33.211;    26.211;     0.000; 0.3002554;    238839.60;
   33.789;    26.789;     0.000; 0.3001776;    231557.77;
   33.789;    26.211;     0.000; 0.3001869;    237421.82;
   33.211;    25.789;     0.000; 0.3002620;    243128.05;
   33.211;    25.211;     0.000; 0.3002664;    248897.61;
   33.789;    25.789;     0.000; 0.3001913;    241668.93;
   33.789;    25.211;     0.000; 0.3001944;    247408.24;
   34.211;    49.789;     0.000; 0.3000216;      2048.37;
   34.211;    49.211;     0.000; 0.3000168;      7644.60;
   34.789;    49.789;     0.000; 0.3000167;      2053.47;
   34.789;    49.211;     0.000; 0.3000130;      7663.64;
   34.211;    48.789;     0.000; 0.3000139;     11751.71;
   34.211;    48.211;     0.000; 0.3000106;     17376.30;
   34.789;    48.789;     0.000; 0.3000107;     11778.67;
   34.789;    48.211;     0.000; 0.3000081;     17410.96;
   34.211;    47.789;     0.000; 0.3000085;     21500.91;
   34.211;    47.211;     0.000; 0.3000062;     27144.96;
   34.789;    47.789;     0.000; 0.3000065;     21539.70;
   34.789;    47.211;     0.000; 0.3000047;     27187.34;
   34.211;    46.789;     0.000; 0.3000048;     31281.44;
   34.211;    46.211;     0.000; 0.3000033;     36938.44;
   34.789;    46.789;     0.000; 0.3000035;     31325.48;
   34.789;    46.211;     0.000; 0.3000023;     36983.44;
   34.211;    45.789;     0.000; 0.3000023;     41082.70;
   34.211;    45.211;     0.000; 0.3000012;     46748.05;
   34.789;    45.789;     0.000; 0.3000015;     41127.83;
   34.789;    45.211;     0.000; 0.3000006;     46792.53;
   34.211;    44.789;     0.000; 0.3000006;     50897.29;
   34.211;    44.211;     0.000; 0.2999998;     56567.88;
   34.789;    44.789;     0.000; 0.3000000;     50940.96;
   34.789;    44.211;     0.000; 0.2999994;     56609.96;
   34.211;    43.789;     0.000; 0.2999994;     60720.24;
   34.211;    43.211;     0.000; 0.2999989;     66394.12;
   34.789;    43.789;     0.000; 0.2999990;     60760.96;
   34.789;    43.211;     0.000; 0.2999986;     66432.71;
   34.211;    42.789;     0.000; 0.2999986;     70548.51;
   34.211;    42.211;     0.000; 0.2999983;     76224.65;
   34.789;    42.789;     0.000; 0.2999984;     70585.42;
   34.789;    42.211;     0.000; 0.2999981;     76259.10;
   34.211;    41.789;     0.000; 0.2999981;     80380.62;
   34.211;    41.211;     0.000; 0.2999980;     86058.78;
   34.789;    41.789;     0.000; 0.2999979;     80413.16;
   34.789;    41.211;     0.000; 0.2999978;     86088.57;
   34.211;    40.789;     0.000; 0.2999979;     90216.40;
   34.211;    40.211;     0.000; 0.2999980;     95897.09;
   34.789;    40.789;     0.000; 0.2999977;     90244.04;
   34.789;    40.211;     0.000; 0.2999977;     95921.58;
   34.211;    39.789;     0.000; 0.2999981;    100057.03;
   34.211;    39.211;     0.000; 0.2999984;    105741.52;
   34.789;    39.789;     0.000; 0.2999978;    100078.97;
   34.789;    39.211;     0.000; 0.2999980;    105759.64;
   34.211;    38.789;     0.000; 0.2999987;    109905.07;
   34.211;    38.211;     0.000; 0.2999993;    115595.59;
   34.789;    38.789;     0.000; 0.2999982;    109919.95;
   34.789;    38.211;     0.000; 0.2999987;    115605.48;
   34.211;    37.789;     0.000; 0.3000000;    119764.77;
   34.211;    37.211;     0.000; 0.3000011;    125464.65;
   34.789;    37.789;     0.000; 0.2999992;    119770.27;
   34.789;    37.211;     0.000; 0.3000000;    125463.19;
   34.211;    36.789;     0.000; 0.3000022;    129642.36;
   34.211;    36.211;     0.000; 0.3000040;    135356.19;
   34.789;    36.789;     0.000; 0.3000009;    129634.67;
   34.789;    36.211;     0.000; 0.3000023;    135338.44;
   34.211;    35.789;     0.000; 0.3000057;    139546.29;
   34.211;    35.211;     0.000; 0.3000086;    145280.02;
   34.789;    35.789;     0.000; 0.3000036;    139519.46;
   34.789;    35.211;     0.000; 0.3000058;    145238.42;
   34.211;    34.789;     0.000; 0.3000111;    149487.23;
   34.211;    34.211;     0.000; 0.3000153;    155247.81;
   34.789;    34.789;     0.000; 0.3000077;    149432.37;
   34.789;    34.211;     0.000; 0.3000109;    155171.48;
   34.211;    33.789;     0.000; 0.3000189;    159477.29;
   34.211;    33.211;     0.000; 0.3000247;    165271.86;
   34.789;    33.789;     0.000; 0.3000137;    159381.95;
   34.789;    33.211;     0.000; 0.3000180;    165146.03;
   34.211;    32.789;     0.000; 0.3000297;    169528.28;
   34.211;    32.211;     0.000; 0.3000374;    175362.47;
   34.789;    32.789;     0.000; 0.3000218;    169376.05;
   34.789;    32.211;     0.000; 0.3000275;    175168.58;
   34.211;    31.789;     0.000; 0.3000438;    179648.44;
   34.211;    31.211;     0.000; 0.3000535;    185523.75;
   34.789;    31.789;     0.000; 0.3000323;    179419.52;
   34.789;    31.211;     0.000; 0.3000394;    185240.78;
   34.211;    30.789;     0.000; 0.3000613;    189837.77;
   34.211;    30.211;     0.000; 0.3000727;    195748.57;
   34.789;    30.789;     0.000; 0.3000451;    189510.97;
   34.789;    30.211;     0.000; 0.3000534;    195356.09;
   34.211;    29.789;     0.000; 0.3000815;    200082.96;
   34.211;    29.211;     0.000; 0.3000938;    206013.93;
   34.789;    29.789;     0.000; 0.3000596;    199639.54;
   34.789;    29.211;     0.000; 0.3000686;    205497.01;
   34.211;    28.789;     0.000; 0.3001029;    210353.78;
   34.211;    28.211;     0.000; 0.3001149;    216279.51;
   34.789;    28.789;     0.000; 0.3000749;    209782.86;
   34.789;    28.211;     0.000; 0.3000837;    215634.56;
   34.211;    27.789;     0.000; 0.3001233;    220603.65;
   34.211;    27.211;     0.000; 0.3001335;    226491.68;
   34.789;    27.789;     0.000; 0.3000893;    219907.97;
   34.789;    27.211;     0.000; 0.3000967;    225731.43;
   34.211;    26.789;     0.000; 0.3001399;    230776.20;
   34.211;    26.211;     0.000; 0.3001467;    236593.68;
   34.789;    26.789;     0.000; 0.3001010;    229976.00;
   34.789;    26.211;     0.000; 0.3001059;    235748.94;
   34.211;    25.789;     0.000; 0.3001502;    240817.50;
   34.211;    25.211;     0.000; 0.3001524;    246539.73;
   34.789;    25.789;     0.000; 0.3001081;    239950.46;
   34.789;    25.211;     0.000; 0.3001097;    245656.30;
   35.211;    49.789;     0.000; 0.3000131;      2057.22;
   35.211;    49.211;     0.000; 0.3000102;      7677.65;
   35.789;    49.789;     0.000; 0.3000082;      2062.38;
   35.789;    49.211;     0.000; 0.3000063;      7696.89;
   35.211;    48.789;     0.000; 0.3000083;     11798.51;
   35.211;    48.211;     0.000; 0.3000063;     17436.50;
   35.789;    48.789;     0.000; 0.3000051;     11825.78;
   35.789;    48.211;     0.000; 0.3000038;     17471.60;
   35.211;    47.789;     0.000; 0.3000050;     21568.30;
   35.211;    47.211;     0.000; 0.3000035;     27218.60;
   35.789;    47.789;     0.000; 0.3000029;     21607.63;
   35.789;    47.211;     0.000; 0.3000019;     27261.64;
   35.211;    46.789;     0.000; 0.3000026;     31357.99;
   35.211;    46.211;     0.000; 0.3000015;     37016.69;
   35.789;    46.789;     0.000; 0.3000013;     31402.76;
   35.789;    46.211;     0.000; 0.3000005;     37062.51;
   35.211;    45.789;     0.000; 0.3000009;     41161.18;
   35.211;    45.211;     0.000; 0.3000001;     46825.43;
   35.789;    45.789;     0.000; 0.3000001;     41207.17;
   35.789;    45.211;     0.000; 0.2999995;     46870.84;
   35.211;    44.789;     0.000; 0.2999997;     50973.27;
   35.211;    44.211;     0.000; 0.2999991;     56641.12;
   35.789;    44.789;     0.000; 0.2999992;     51017.89;
   35.789;    44.211;     0.000; 0.2999987;     56684.20;
   35.211;    43.789;     0.000; 0.2999988;     60791.14;
   35.211;    43.211;     0.000; 0.2999984;     66461.35;
   35.789;    43.789;     0.000; 0.2999985;     60832.88;
   35.789;    43.211;     0.000; 0.2999982;     66501.00;
   35.211;    42.789;     0.000; 0.2999982;     70612.85;
   35.211;    42.211;     0.000; 0.2999979;     76284.75;
   35.789;    42.789;     0.000; 0.2999980;     70650.86;
   35.789;    42.211;     0.000; 0.2999977;     76320.37;
   35.211;    41.789;     0.000; 0.2999978;     80437.43;
   35.211;    41.211;     0.000; 0.2999976;     86110.88;
   35.789;    41.789;     0.000; 0.2999976;     80471.21;
   35.789;    41.211;     0.000; 0.2999974;     86142.03;
   35.211;    40.789;     0.000; 0.2999976;     90264.82;
   35.211;    40.211;     0.000; 0.2999975;     95940.14;
   35.789;    40.789;     0.000; 0.2999974;     90293.95;
   35.789;    40.211;     0.000; 0.2999973;     95966.36;
   35.211;    39.789;     0.000; 0.2999976;    100095.76;
   35.211;    39.211;     0.000; 0.2999977;    105773.79;
   35.789;    39.789;     0.000; 0.2999973;    100119.68;
   35.789;    39.211;     0.000; 0.2999974;    105794.35;
   35.211;    38.789;     0.000; 0.2999979;    109931.92;
   35.211;    38.211;     0.000; 0.2999983;    115614.08;
   35.789;    38.789;     0.000; 0.2999975;    109949.72;
   35.789;    38.211;     0.000; 0.2999978;    115627.72;
   35.211;    37.789;     0.000; 0.2999987;    119775.99;
   35.211;    37.211;     0.000; 0.2999994;    125464.36;
   35.789;    37.789;     0.000; 0.2999981;    119786.10;
   35.789;    37.211;     0.000; 0.2999986;    125468.99;
   35.211;    36.789;     0.000; 0.3000000;    129631.81;
   35.211;    36.211;     0.000; 0.3000012;    135329.15;
   35.789;    36.789;     0.000; 0.2999991;    129631.69;
   35.789;    36.211;     0.000; 0.2999999;    135321.50;
   35.211;    35.789;     0.000; 0.3000023;    139504.42;
   35.211;    35.211;     0.000; 0.3000040;    145214.13;
   35.789;    35.789;     0.000; 0.3000007;    139490.17;
   35.789;    35.211;     0.000; 0.3000020;    145189.36;
   35.211;    34.789;     0.000; 0.3000056;    149399.85;
   35.211;    34.211;     0.000; 0.3000082;    155125.73;
   35.789;    34.789;     0.000; 0.3000032;    149365.85;
   35.789;    34.211;     0.000; 0.3000051;    155077.04;
   35.211;    33.789;     0.000; 0.3000104;    159324.57;
   35.211;    33.211;     0.000; 0.3000139;    165070.17;
   35.789;    33.789;     0.000; 0.3000068;    159263.18;
   35.789;    33.211;     0.000; 0.3000094;    164988.73;
   35.211;    32.789;     0.000; 0.3000169;    169284.30;
   35.211;    32.211;     0.000; 0.3000215;    175051.93;
   35.789;    32.789;     0.000; 0.3000116;    169185.88;
   35.789;    32.211;     0.000; 0.3000149;    174927.13;
   35.211;    31.789;     0.000; 0.3000252;    179282.09;
   35.211;    31.211;     0.000; 0.3000309;    185071.48;
   35.789;    31.789;     0.000; 0.3000177;    179135.55;
   35.789;    31.211;     0.000; 0.3000218;    184891.92;
   35.211;    30.789;     0.000; 0.3000353;    189316.01;
   35.211;    30.211;     0.000; 0.3000418;    195122.88;
   35.789;    30.789;     0.000; 0.3000250;    189110.16;
   35.789;    30.211;     0.000; 0.3000296;    194878.22;
   35.211;    29.789;     0.000; 0.3000467;    199376.84;
   35.211;    29.211;     0.000; 0.3000536;    205191.97;
   35.789;    29.789;     0.000; 0.3000331;    199102.53;
   35.789;    29.211;     0.000; 0.3000380;    204875.51;
   35.211;    28.789;     0.000; 0.3000586;    209446.86;
   35.211;    28.211;     0.000; 0.3000651;    215256.30;
   35.789;    28.789;     0.000; 0.3000414;    209099.81;
   35.789;    28.211;     0.000; 0.3000461;    214867.82;
   35.211;    27.789;     0.000; 0.3000696;    219500.83;
   35.211;    27.211;     0.000; 0.3000750;    225287.67;
   35.789;    27.789;     0.000; 0.3000492;    219084.20;
   35.789;    27.211;     0.000; 0.3000531;    224835.57;
   35.211;    26.789;     0.000; 0.3000784;    229509.63;
   35.211;    26.211;     0.000; 0.3000820;    235257.38;
   35.789;    26.789;     0.000; 0.3000553;    229035.66;
   35.789;    26.211;     0.000; 0.3000578;    234759.15;
   35.211;    25.789;     0.000; 0.3000838;    239446.27;
   35.211;    25.211;     0.000; 0.3000848;    245142.79;
   35.789;    25.789;     0.000; 0.3000590;    238935.85;
   35.789;    25.211;     0.000; 0.3000597;    244623.29;
   36.211;    49.789;     0.000; 0.3000046;      2066.14;
   36.211;    49.211;     0.000; 0.3000035;      7710.92;
   36.789;    49.789;     0.000; 0.2999998;      2071.25;
   36.789;    49.211;     0.000; 0.2999998;      7730.03;
   36.211;    48.789;     0.000; 0.3000028;     11845.68;
   36.211;    48.211;     0.000; 0.3000020;     17497.24;
   36.789;    48.789;     0.000; 0.2999997;     11872.77;
   36.789;    48.211;     0.000; 0.2999995;     17532.18;
   36.211;    47.789;     0.000; 0.3000014;     21636.37;
   36.211;    47.211;     0.000; 0.3000008;     27293.11;
   36.789;    47.789;     0.000; 0.2999994;     21675.55;
   36.789;    47.211;     0.000; 0.2999992;     27336.04;
   36.211;    46.789;     0.000; 0.3000003;     31435.52;
   36.211;    46.211;     0.000; 0.2999998;     37096.06;
   36.789;    46.789;     0.000; 0.2999990;     31480.23;
   36.789;    46.211;     0.000; 0.2999988;     37141.89;
   36.211;    45.789;     0.000; 0.2999995;     41240.86;
   36.211;    45.211;     0.000; 0.2999990;     46904.12;
   36.789;    45.789;     0.000; 0.2999987;     41286.90;
   36.789;    45.211;     0.000; 0.2999984;     46949.65;
   36.211;    44.789;     0.000; 0.2999988;     51050.62;
   36.211;    44.211;     0.000; 0.2999984;     56715.82;
   36.789;    44.789;     0.000; 0.2999983;     51095.42;
   36.789;    44.211;     0.000; 0.2999981;     56759.14;
   36.211;    43.789;     0.000; 0.2999982;     60863.55;
   36.211;    43.211;     0.000; 0.2999980;     66530.17;
   36.789;    43.789;     0.000; 0.2999979;     60905.59;
   36.789;    43.211;     0.000; 0.2999977;     66570.19;
   36.211;    42.789;     0.000; 0.2999978;     70678.85;
   36.211;    42.211;     0.000; 0.2999976;     76346.63;
   36.789;    42.789;     0.000; 0.2999976;     70717.29;
   36.789;    42.211;     0.000; 0.2999974;     76382.77;
   36.211;    41.789;     0.000; 0.2999975;     80496.16;
   36.211;    41.211;     0.000; 0.2999973;     86165.11;
   36.789;    41.789;     0.000; 0.2999973;     80530.55;
   36.789;    41.211;     0.000; 0.2999972;     86197.02;
   36.211;    40.789;     0.000; 0.2999972;     90315.59;
   36.211;    40.211;     0.000; 0.2999972;     95985.97;
   36.789;    40.789;     0.000; 0.2999971;     90345.61;
   36.789;    40.211;     0.000; 0.2999970;     96013.32;
   36.211;    39.789;     0.000; 0.2999972;    100137.70;
   36.211;    39.211;     0.000; 0.2999972;    105810.05;
   36.789;    39.789;     0.000; 0.2999970;    100162.99;
   36.789;    39.211;     0.000; 0.2999970;    105832.38;
   36.211;    38.789;     0.000; 0.2999973;    109963.55;
   36.211;    38.211;     0.000; 0.2999975;    115638.76;
   36.789;    38.789;     0.000; 0.2999970;    109983.53;
   36.789;    38.211;     0.000; 0.2999971;    115655.28;
   36.211;    37.789;     0.000; 0.2999977;    119794.81;
   36.211;    37.211;     0.000; 0.2999981;    125474.13;
   36.789;    37.789;     0.000; 0.2999973;    119808.49;
   36.789;    37.211;     0.000; 0.2999975;    125483.52;
   36.211;    36.789;     0.000; 0.2999985;    129633.76;
   36.211;    36.211;     0.000; 0.2999992;    135318.79;
   36.789;    36.789;     0.000; 0.2999978;    129639.55;
   36.789;    36.211;     0.000; 0.2999982;    135319.01;
   36.211;    35.789;     0.000; 0.2999998;    139483.30;
   36.211;    35.211;     0.000; 0.3000008;    145175.92;
   36.789;    35.789;     0.000; 0.2999987;    139478.77;
   36.789;    35.211;     0.000; 0.2999994;    145163.99;
   36.211;    34.789;     0.000; 0.3000017;    149346.72;
   36.211;    34.211;     0.000; 0.3000033;    155048.93;
   36.789;    34.789;     0.000; 0.3000001;    149328.47;
   36.789;    34.211;     0.000; 0.3000012;    155020.80;
   36.211;    33.789;     0.000; 0.3000046;    159227.36;
   36.211;    33.211;     0.000; 0.3000066;    164940.83;
   36.789;    33.789;     0.000; 0.3000022;    159190.88;
   36.789;    33.211;     0.000; 0.3000036;    164891.40;
   36.211;    32.789;     0.000; 0.3000083;    169127.82;
   36.211;    32.211;     0.000; 0.3000110;    174853.40;
   36.789;    32.789;     0.000; 0.3000049;    169067.63;
   36.789;    32.211;     0.000; 0.3000068;    174776.78;
   36.211;    31.789;     0.000; 0.3000131;    179049.00;
   36.211;    31.211;     0.000; 0.3000163;    184785.99;
   36.789;    31.789;     0.000; 0.3000083;    178959.06;
   36.789;    31.211;     0.000; 0.3000105;    184676.13;
   36.211;    30.789;     0.000; 0.3000188;    188988.88;
   36.211;    30.211;     0.000; 0.3000224;    194734.42;
   36.789;    30.789;     0.000; 0.3000123;    188863.42;
   36.789;    30.211;     0.000; 0.3000148;    194586.21;
   36.211;    29.789;     0.000; 0.3000251;    198941.61;
   36.211;    29.211;     0.000; 0.3000288;    204690.34;
   36.789;    29.789;     0.000; 0.3000167;    198776.26;
   36.789;    29.211;     0.000; 0.3000194;    204500.90;
   36.211;    28.789;     0.000; 0.3000315;    208897.10;
